Party and Electorate Candidate Votes Recorded at each Voting Place
Tāmaki Makaurau 68,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
,"Onetangi Residents Association Hall, Corner Waiheke Road & Third Avenue",0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,9,0
,"Ostend Memorial Hall, 76 Ostend Road",0,1,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,8,0
,"Waiheke High School, 11 Donald Bruce Road",0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0
,"Waiheke Library, 131 Ocean View Road",0,0,0,1,0,3,1,1,0,2,0,0,0,0,0,0,0,8,0
Botany
,"Botany Downs Secondary College, 575 Chapel Road",1,0,0,4,0,15,1,2,1,0,0,0,0,0,1,0,0,25,2
,"Elim Christian Centre, 159 Botany Road",0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,6,0
Botany South,"Sancta Maria College, 319 Te Irirangi Drive",0,0,0,3,0,6,1,0,0,1,0,0,0,0,0,0,0,11,0
Chapel Downs,"Chapel Downs Primary School, 170 Dawson Road",0,0,0,0,0,19,3,1,0,1,0,0,0,0,0,0,1,25,0
Cockle Bay,"Cockle Bay Playcentre, 17 Pah Road",0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,6,0
,"Willowbank School, 56 Middlefield Drive",0,0,0,2,0,6,1,2,0,2,0,0,0,0,0,0,0,13,0
East Tāmaki,"Tongan Methodist Church, 3 Ormiston Road",0,0,1,0,0,11,1,1,0,0,0,0,0,0,0,0,0,14,0
Flat Bush,"Baverstock Oaks School, 21 Baverstock Road",0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0
,"Dawson Primary School, 15 Haumia Way",0,2,0,6,0,27,4,0,0,4,0,0,0,0,0,0,3,46,1
,"Kia Aroha College, 51 Othello Drive",0,2,0,0,0,18,3,0,0,2,0,0,0,0,0,0,0,25,0
Howick,"Cockle Bay School, 24 Sandspit Road",0,0,0,3,0,3,0,2,0,1,0,0,0,0,0,0,0,9,0
Meadowlands,"Auckland Fijian Methodist Church, 128 Whitford Road",2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,7,0
Epsom
,"Sacred Heart Parish Hall, 19 Banff Avenue",1,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,7,0
,"St George's Church Hall, 19 Ranfurly Road",0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0
Greenlane,"Cornwall Park District School Hall, Corner Greenlane West Road & Wheturangi Road",0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,8,0
Mt Eden,"Auckland Grammar School Hockey Centre, 3/25 Normanby Road",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,7,1
,"Auckland Provincial Guide Centre, 132 Grange Road",2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,7,0
,"Mt Eden Normal Primary School, 73 Valley Road",2,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,9,0
,"Valley Road International Church Hall, 393 Mt Eden Road",0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,7,0
Newmarket,"Newmarket Mall, S212, Level 2, 309 Broadway",0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,9,0
Parnell,"Parnell Community Centre, Jubilee Hall, 545 Parnell Road",1,0,0,3,0,8,0,1,0,0,0,0,0,0,0,1,0,14,0
,"Parnell District School Hall, 48 St Stephens Avenue",0,0,0,1,0,9,2,1,1,2,0,0,0,0,0,3,0,19,0
Remuera,"Remuera Intermediate School, 55 Ascot Avenue",0,0,0,0,0,3,3,4,0,1,0,0,0,0,0,0,0,11,0
,"Remuera Primary School, 25-33 Dromorne Road",0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0,9,0
,"Victoria Avenue School, 282 Victoria Avenue",0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,6,0
Kelston
Avondale,"Avondale Intermediate School, 12 Holly Street",0,0,0,1,0,6,0,2,0,0,0,1,0,0,0,0,0,10,0
,"Rosebank School, 217 Rosebank Road",0,0,0,6,0,13,8,0,0,5,0,0,0,0,0,1,0,33,1
Glendene,"Glendene School, 60 Barrys Road",0,0,0,0,0,24,8,2,1,2,0,0,0,0,0,2,0,39,0
Glen Eden,"Glen Eden Primary School, 3 Glenview Road",1,0,0,2,0,5,3,0,0,2,0,1,0,0,0,0,0,14,1
,"Hoani Waititi Marae School, Te Whare Tapere, 441 West Coast Road",0,1,0,2,0,21,6,1,0,0,0,0,0,0,0,0,0,31,0
,"Konini School, 44 Withers Road",1,0,0,1,0,6,2,1,1,1,0,0,0,0,0,0,0,13,0
,"Methodist Centre of the West, 302 West Coast Road",0,0,0,2,0,8,3,0,0,0,0,0,0,0,0,0,0,13,0
,"Our Lady of Lourdes Catholic Church, 7 Glendale Road",0,3,0,3,0,10,5,1,0,1,0,0,0,0,0,0,0,23,0
,"Prospect School, 76 Rosier Road",1,0,0,2,0,21,3,0,0,1,0,0,0,0,0,3,0,31,0
Henderson,"Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road",0,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,0,7,0
